ID,Sales
T1205768,37946.17
T1205769,50845.01
T1205770,23292.162
T1205771,34770.793
T1205772,46292.37
T1205773,34414.523
T1205774,47105.797
T1205775,25667.453
T1205776,20051.148
T1205777,45473.785
T1205778,22587.873
T1205779,34191.164
T1205780,32676.52
T1205781,45473.785
T1205782,34770.793
T1205783,27195.28
T1205784,34191.164
T1205785,34414.523
T1205786,29301.29
T1205787,29462.072
T1205788,59537.21
T1205789,75741.93
T1205790,53218.875
T1205791,29462.072
T1205792,31664.336
T1205793,34191.164
T1205794,34191.164
T1205795,34883.406
T1205796,44391.027
T1205797,69453.84
T1205798,34191.164
T1205799,34414.523
T1205800,34414.523
T1205801,37290.383
T1205802,28253.648
T1205803,34414.523
T1205804,29301.29
T1205805,59537.21
T1205806,44391.027
T1205807,47105.797
T1205808,27160.139
T1205809,23025.732
T1205810,46292.37
T1205811,34770.793
T1205812,27195.28
T1205813,37946.17
T1205814,25239.96
T1205815,34770.793
T1205816,59537.21
T1205817,21629.074
T1205818,28253.648
T1205819,34414.523
T1205820,44391.027
T1205821,34770.793
T1205822,25239.96
T1205823,59537.21
T1205824,26381.44
T1205825,34414.523
T1205826,43337.227
T1205827,34191.164
T1205828,44391.027
T1205829,43313.777
T1205830,20051.148
T1205831,44391.027
T1205832,50845.01
T1205833,21629.074
T1205834,27195.28
T1205835,34191.164
T1205836,37290.383
T1205837,34414.523
T1205838,43313.777
T1205839,27160.139
T1205840,32676.52
T1205841,59537.21
T1205842,39651.5
T1205843,34414.523
T1205844,34191.164
T1205845,25523.383
T1205846,41330.45
T1205847,59537.21
T1205848,34191.164
T1205849,34770.793
T1205850,34414.523
T1205851,54928.258
T1205852,37946.17
T1205853,46292.37
T1205854,23025.732
T1205855,50845.01
T1205856,28714.564
T1205857,45473.785
T1205858,27160.139
T1205859,39651.5
T1205860,54928.258
T1205861,28253.648
T1205862,29462.072
T1205863,18821.01
T1205864,37290.383
T1205865,28253.648
T1205866,59537.21
T1205867,46292.37
T1205868,37946.17
T1205869,34770.793
T1205870,58495.305
T1205871,22587.873
T1205872,34191.164
T1205873,39651.5
T1205874,37946.17
T1205875,34191.164
T1205876,54928.258
T1205877,39651.5
T1205878,43313.777
T1205879,36966.293
T1205880,25239.96
T1205881,20923.104
T1205882,34770.793
T1205883,32676.52
T1205884,28253.648
T1205885,54928.258
T1205886,21629.074
T1205887,34414.523
T1205888,34770.793
T1205889,50845.01
T1205890,44391.027
T1205891,34191.164
T1205892,45473.785
T1205893,32676.52
T1205894,59489.113
T1205895,32676.52
T1205896,59537.21
T1205897,32676.52
T1205898,34191.164
T1205899,27195.28
T1205900,20051.148
T1205901,32676.52
T1205902,25667.453
T1205903,75741.93
T1205904,20051.148
T1205905,41330.45
T1205906,34191.164
T1205907,34191.164
T1205908,25579.508
T1205909,29462.072
T1205910,34414.523
T1205911,34191.164
T1205912,41330.45
T1205913,54928.258
T1205914,37290.383
T1205915,59537.21
T1205916,59537.21
T1205917,34770.793
T1205918,34770.793
T1205919,39651.5
T1205920,32676.52
T1205921,34191.164
T1205922,29462.072
T1205923,75741.93
T1205924,28020.086
T1205925,28020.086
T1205926,32287.281
T1205927,40570.7
T1205928,23025.732
T1205929,34191.164
T1205930,29301.29
T1205931,34191.164
T1205932,45473.785
T1205933,29301.29
T1205934,34191.164
T1205935,34414.523
T1205936,39651.5
T1205937,54928.258
T1205938,39294.965
T1205939,44391.027
T1205940,44391.027
T1205941,25239.96
T1205942,28253.648
T1205943,34414.523
T1205944,34770.793
T1205945,32676.52
T1205946,34191.164
T1205947,23025.732
T1205948,44391.027
T1205949,27195.28
T1205950,59537.21
T1205951,25523.383
T1205952,34770.793
T1205953,25667.453
T1205954,34770.793
T1205955,47105.797
T1205956,37946.17
T1205957,75741.93
T1205958,29301.29
T1205959,29462.072
T1205960,34191.164
T1205961,37946.17
T1205962,34414.523
T1205963,59537.21
T1205964,34414.523
T1205965,59537.21
T1205966,37946.17
T1205967,49980.055
T1205968,23025.732
T1205969,29301.29
T1205970,41330.45
T1205971,34770.793
T1205972,43313.777
T1205973,26381.44
T1205974,59537.21
T1205975,24706.55
T1205976,18821.01
T1205977,18821.01
T1205978,24706.55
T1205979,46644.258
T1205980,29462.072
T1205981,37290.383
T1205982,46292.37
T1205983,23025.732
T1205984,50845.01
T1205985,45473.785
T1205986,34770.793
T1205987,59537.21
T1205988,59537.21
T1205989,20051.148
T1205990,50845.01
T1205991,44391.027
T1205992,50845.01
T1205993,59537.21
T1205994,31664.336
T1205995,34414.523
T1205996,50845.01
T1205997,39651.5
T1205998,34414.523
T1205999,45473.785
T1206000,40568.797
T1206001,59537.21
T1206002,44519.258
T1206003,27160.139
T1206004,35345.594
T1206005,59537.21
T1206006,34414.523
T1206007,71761.734
T1206008,34883.406
T1206009,43337.227
T1206010,25667.453
T1206011,54928.258
T1206012,45971.0
T1206013,54928.258
T1206014,34191.164
T1206015,44391.027
T1206016,54928.258
T1206017,58495.305
T1206018,25579.508
T1206019,54928.258
T1206020,18821.01
T1206021,45473.785
T1206022,34770.793
T1206023,22587.873
T1206024,34770.793
T1206025,29301.29
T1206026,59537.21
T1206027,18821.01
T1206028,34690.83
T1206029,44408.273
T1206030,44391.027
T1206031,34770.793
T1206032,43313.777
T1206033,32676.52
T1206034,32676.52
T1206035,34770.793
T1206036,59537.21
T1206037,34191.164
T1206038,46644.258
T1206039,45636.562
T1206040,34414.523
T1206041,34191.164
T1206042,32287.281
T1206043,59537.21
T1206044,29301.29
T1206045,37290.383
T1206046,43143.812
T1206047,34883.406
T1206048,27160.139
T1206049,34770.793
T1206050,34414.523
T1206051,37290.383
T1206052,34414.523
T1206053,23292.162
T1206054,21629.074
T1206055,44391.027
T1206056,34191.164
T1206057,34770.793
T1206058,34770.793
T1206059,58495.305
T1206060,59537.21
T1206061,59537.21
T1206062,59537.21
T1206063,44391.027
T1206064,54928.258
T1206065,29462.072
T1206066,54928.258
T1206067,32676.52
T1206068,26164.77
T1206069,51707.68
T1206070,28714.564
T1206071,50845.01
T1206072,45636.562
T1206073,25579.508
T1206074,75741.93
T1206075,34414.523
T1206076,29301.29
T1206077,69453.84
T1206078,44391.027
T1206079,29462.072
T1206080,25239.96
T1206081,34414.523
T1206082,59537.21
T1206083,25239.96
T1206084,34414.523
T1206085,53218.875
T1206086,40739.332
T1206087,37946.17
T1206088,44391.027
T1206089,34770.793
T1206090,29481.588
T1206091,29462.072
T1206092,34191.164
T1206093,34191.164
T1206094,59537.21
T1206095,34191.164
T1206096,37290.383
T1206097,29301.29
T1206098,44519.258
T1206099,29301.29
T1206100,71761.734
T1206101,18821.01
T1206102,39651.5
T1206103,39294.965
T1206104,33321.21
T1206105,34770.793
T1206106,34770.793
T1206107,44391.027
T1206108,27195.28
T1206109,59537.21
T1206110,43337.227
T1206111,29301.29
T1206112,51707.68
T1206113,20923.104
T1206114,54928.258
T1206115,34191.164
T1206116,27160.139
T1206117,58495.305
T1206118,27160.139
T1206119,50845.01
T1206120,28253.648
T1206121,44577.48
T1206122,44577.48
T1206123,50845.01
T1206124,39936.195
T1206125,27195.28
T1206126,44391.027
T1206127,59537.21
T1206128,34414.523
T1206129,37290.383
T1206130,34191.164
T1206131,34414.523
T1206132,32676.52
T1206133,45473.785
T1206134,47105.797
T1206135,41330.45
T1206136,23025.732
T1206137,36966.293
T1206138,28714.564
T1206139,34770.793
T1206140,21629.074
T1206141,28253.648
T1206142,26381.44
T1206143,20051.148
T1206144,34191.164
T1206145,33488.8
T1206146,44391.027
T1206147,34191.164
T1206148,34191.164
T1206149,29301.29
T1206150,44577.48
T1206151,43313.777
T1206152,34191.164
T1206153,34191.164
T1206154,50845.01
T1206155,28253.648
T1206156,34191.164
T1206157,46292.37
T1206158,50845.01
T1206159,43313.777
T1206160,37946.17
T1206161,34770.793
T1206162,25239.96
T1206163,44036.973
T1206164,24690.582
T1206165,37290.383
T1206166,44391.027
T1206167,34191.164
T1206168,18821.01
T1206169,43337.227
T1206170,34191.164
T1206171,34414.523
T1206172,50845.01
T1206173,59537.21
T1206174,44036.973
T1206175,34191.164
T1206176,23292.162
T1206177,21629.074
T1206178,32676.52
T1206179,37290.383
T1206180,50845.01
T1206181,46292.37
T1206182,36187.76
T1206183,45636.562
T1206184,29462.072
T1206185,54928.258
T1206186,58997.055
T1206187,34770.793
T1206188,32676.52
T1206189,21629.074
T1206190,29462.072
T1206191,59537.21
T1206192,34414.523
T1206193,39651.5
T1206194,29481.588
T1206195,59537.21
T1206196,23025.732
T1206197,59537.21
T1206198,32676.52
T1206199,43313.777
T1206200,44391.027
T1206201,34770.793
T1206202,59537.21
T1206203,34414.523
T1206204,26381.44
T1206205,34770.793
T1206206,49980.055
T1206207,29462.072
T1206208,34191.164
T1206209,25667.453
T1206210,45636.562
T1206211,34770.793
T1206212,40568.797
T1206213,32287.281
T1206214,21629.074
T1206215,34770.793
T1206216,59537.21
T1206217,24706.55
T1206218,29301.29
T1206219,18821.01
T1206220,64751.26
T1206221,44391.027
T1206222,28020.086
T1206223,45473.785
T1206224,34414.523
T1206225,34191.164
T1206226,51707.68
T1206227,34191.164
T1206228,34414.523
T1206229,44391.027
T1206230,44391.027
T1206231,43313.777
T1206232,44391.027
T1206233,40570.7
T1206234,44519.258
T1206235,28253.648
T1206236,39651.5
T1206237,34414.523
T1206238,44577.48
T1206239,44577.48
T1206240,36966.293
T1206241,31969.568
T1206242,53077.45
T1206243,44519.258
T1206244,36187.76
T1206245,45473.785
T1206246,33488.8
T1206247,44391.027
T1206248,44519.258
T1206249,50845.01
T1206250,40568.797
T1206251,34191.164
T1206252,43143.812
T1206253,29301.29
T1206254,64751.26
T1206255,69453.84
T1206256,34770.793
T1206257,37383.867
T1206258,25239.96
T1206259,34414.523
T1206260,59537.21
T1206261,34191.164
T1206262,50845.01
T1206263,44577.48
T1206264,35548.92
T1206265,20923.104
T1206266,28021.76
T1206267,54928.258
T1206268,39078.18
T1206269,34191.164
T1206270,43143.812
T1206271,44577.48
T1206272,29462.072
T1206273,44577.48
T1206274,50845.01
T1206275,28253.648
T1206276,44577.48
T1206277,27160.139
T1206278,40739.332
T1206279,28253.648
T1206280,58495.305
T1206281,36966.293
T1206282,39936.195
T1206283,29462.072
T1206284,34770.793
T1206285,34191.164
T1206286,50845.01
T1206287,32676.52
T1206288,37290.383
T1206289,75741.93
T1206290,44391.027
T1206291,44391.027
T1206292,46644.258
T1206293,50845.01
T1206294,44391.027
T1206295,34770.793
T1206296,27195.28
T1206297,59537.21
T1206298,37290.383
T1206299,40739.332
T1206300,43337.227
T1206301,32287.281
T1206302,40739.332
T1206303,44391.027
T1206304,50845.01
T1206305,21629.074
T1206306,20051.148
T1206307,37290.383
T1206308,33321.21
T1206309,18821.01
T1206310,29301.29
T1206311,34414.523
T1206312,29301.29
T1206313,71761.734
T1206314,18821.01
T1206315,39651.5
T1206316,43143.812
T1206317,44519.258
T1206318,35548.92
T1206319,34414.523
T1206320,40568.797
T1206321,37290.383
T1206322,32676.52
T1206323,44036.973
T1206324,59537.21
T1206325,28020.086
T1206326,32287.281
T1206327,34770.793
T1206328,58495.305
T1206329,34191.164
T1206330,34191.164
T1206331,44519.258
T1206332,45473.785
T1206333,44391.027
T1206334,29462.072
T1206335,59537.21
T1206336,25239.96
T1206337,34414.523
T1206338,24706.55
T1206339,53218.875
T1206340,37946.17
T1206341,45636.562
T1206342,40739.332
T1206343,34770.793
T1206344,29462.072
T1206345,59537.21
T1206346,34770.793
T1206347,28253.648
T1206348,59537.21
T1206349,34191.164
T1206350,46292.37
T1206351,37383.867
T1206352,21629.074
T1206353,37946.17
T1206354,34191.164
T1206355,32287.281
T1206356,59537.21
T1206357,44519.258
T1206358,28253.648
T1206359,27872.49
T1206360,44519.258
T1206361,75741.93
T1206362,25667.453
T1206363,33321.21
T1206364,58495.305
T1206365,29301.29
T1206366,34770.793
T1206367,34770.793
T1206368,50845.01
T1206369,34770.793
T1206370,59537.21
T1206371,32676.52
T1206372,60522.504
T1206373,47105.797
T1206374,41330.45
T1206375,23025.732
T1206376,34770.793
T1206377,33719.805
T1206378,59537.21
T1206379,40568.797
T1206380,34770.793
T1206381,45636.562
T1206382,28253.648
T1206383,35345.594
T1206384,26381.44
T1206385,47105.797
T1206386,34414.523
T1206387,39294.965
T1206388,69453.84
T1206389,23292.162
T1206390,54928.258
T1206391,29462.072
T1206392,24690.582
T1206393,37946.17
T1206394,54928.258
T1206395,26164.77
T1206396,58495.305
T1206397,39651.5
T1206398,75741.93
T1206399,51707.68
T1206400,44391.027
T1206401,46644.258
T1206402,46644.258
T1206403,33719.805
T1206404,45636.562
T1206405,50845.01
T1206406,25579.508
T1206407,75741.93
T1206408,34770.793
T1206409,44519.258
T1206410,59537.21
T1206411,44577.48
T1206412,29301.29
T1206413,37290.383
T1206414,34770.793
T1206415,29301.29
T1206416,69453.84
T1206417,54928.258
T1206418,75741.93
T1206419,46644.258
T1206420,59537.21
T1206421,34191.164
T1206422,47105.797
T1206423,44519.258
T1206424,27195.28
T1206425,71761.734
T1206426,27195.28
T1206427,34191.164
T1206428,28020.086
T1206429,54928.258
T1206430,75741.93
T1206431,27872.49
T1206432,18821.01
T1206433,20051.148
T1206434,27617.152
T1206435,32676.52
T1206436,34191.164
T1206437,34883.406
T1206438,34191.164
T1206439,24706.55
T1206440,18821.01
T1206441,44577.48
T1206442,29462.072
T1206443,25579.508
T1206444,34770.793
T1206445,53119.645
T1206446,21629.074
T1206447,75741.93
T1206448,53119.645
T1206449,26381.44
T1206450,58495.305
T1206451,69453.84
T1206452,58997.055
T1206453,59537.21
T1206454,49980.055
T1206455,34191.164
T1206456,54928.258
T1206457,30501.656
T1206458,24706.55
T1206459,18821.01
T1206460,43143.812
T1206461,32676.52
T1206462,46644.258
T1206463,34191.164
T1206464,34883.406
T1206465,43143.812
T1206466,36966.293
T1206467,53119.645
T1206468,34770.793
T1206469,43337.227
T1206470,50845.01
T1206471,44391.027
T1206472,27160.139
T1206473,53183.96
T1206474,49980.055
T1206475,34770.793
T1206476,34414.523
T1206477,21629.074
T1206478,23292.162
T1206479,37946.17
T1206480,43313.777
T1206481,34191.164
T1206482,43143.812
T1206483,29301.29
T1206484,44391.027
T1206485,43313.777
T1206486,46292.37
T1206487,59537.21
T1206488,34191.164
T1206489,45971.0
T1206490,58495.305
T1206491,34191.164
T1206492,54928.258
T1206493,46644.258
T1206494,59537.21
T1206495,28253.648
T1206496,34770.793
T1206497,34414.523
T1206498,44577.48
T1206499,44391.027
T1206500,37290.383
T1206501,32287.281
T1206502,25667.453
T1206503,45473.785
T1206504,32676.52
T1206505,59537.21
T1206506,45636.562
T1206507,29462.072
T1206508,53077.45
T1206509,18821.01
T1206510,35589.047
T1206511,34770.793
T1206512,39651.5
T1206513,34770.793
T1206514,34414.523
T1206515,34690.83
T1206516,34191.164
T1206517,41330.45
T1206518,45473.785
T1206519,34191.164
T1206520,44519.258
T1206521,59537.21
T1206522,40568.797
T1206523,44408.273
T1206524,41330.45
T1206525,44519.258
T1206526,44519.258
T1206527,27160.139
T1206528,53077.45
T1206529,50845.01
T1206530,75741.93
T1206531,29462.072
T1206532,44391.027
T1206533,44519.258
T1206534,59537.21
T1206535,54928.258
T1206536,75741.93
T1206537,29228.836
T1206538,46644.258
T1206539,29426.443
T1206540,37946.17
T1206541,49980.055
T1206542,59537.21
T1206543,50845.01
T1206544,75741.93
T1206545,50845.01
T1206546,44519.258
T1206547,59537.21
T1206548,75741.93
T1206549,54928.258
T1206550,34414.523
T1206551,36187.76
T1206552,43143.812
T1206553,44391.027
T1206554,18821.01
T1206555,44519.258
T1206556,40568.797
T1206557,45473.785
T1206558,34770.793
T1206559,40739.332
T1206560,34414.523
T1206561,32676.52
T1206562,49980.055
T1206563,59537.21
T1206564,37946.17
T1206565,35345.594
T1206566,59537.21
T1206567,31969.568
T1206568,22587.873
T1206569,37946.17
T1206570,23025.732
T1206571,46644.258
T1206572,32676.52
T1206573,43143.812
T1206574,25239.96
T1206575,20051.148
T1206576,28253.648
T1206577,25667.453
T1206578,34414.523
T1206579,49980.055
T1206580,45473.785
T1206581,41330.45
T1206582,31969.568
T1206583,46292.37
T1206584,34770.793
T1206585,46292.37
T1206586,44036.973
T1206587,29301.29
T1206588,43143.812
T1206589,59537.21
T1206590,31969.568
T1206591,40568.797
T1206592,34191.164
T1206593,44519.258
T1206594,40739.332
T1206595,45473.785
T1206596,34191.164
T1206597,58495.305
T1206598,29228.836
T1206599,35589.047
T1206600,58495.305
T1206601,53183.96
T1206602,34191.164
T1206603,75741.93
T1206604,45473.785
T1206605,44519.258
T1206606,44577.48
T1206607,39294.965
T1206608,33321.21
T1206609,58495.305
T1206610,54928.258
T1206611,40739.332
T1206612,35548.92
T1206613,34414.523
T1206614,53218.875
T1206615,46644.258
T1206616,36678.15
T1206617,40568.797
T1206618,54928.258
T1206619,69453.84
T1206620,34770.793
T1206621,60522.504
T1206622,29462.072
T1206623,44519.258
T1206624,43143.812
T1206625,44577.48
T1206626,40739.332
T1206627,29426.443
T1206628,59537.21
T1206629,55137.59
T1206630,44391.027
T1206631,44519.258
T1206632,43143.812
T1206633,43313.777
T1206634,23025.732
T1206635,37290.383
T1206636,58495.305
T1206637,44577.48
T1206638,71761.734
T1206639,39294.965
T1206640,36966.293
T1206641,36678.15
T1206642,31969.568
T1206643,39078.18
T1206644,75741.93
T1206645,69453.84
T1206646,44391.027
T1206647,40739.332
T1206648,43143.812
T1206649,58495.305
T1206650,39936.195
T1206651,69366.47
T1206652,69366.47
T1206653,40568.797
T1206654,44519.258
T1206655,59537.21
T1206656,58495.305
T1206657,40568.797
T1206658,44519.258
T1206659,35345.594
T1206660,43143.812
T1206661,34414.523
T1206662,35345.594
T1206663,34191.164
T1206664,40739.332
T1206665,44577.48
T1206666,33321.21
T1206667,33488.8
T1206668,75741.93
T1206669,54928.258
T1206670,47105.797
T1206671,37290.383
T1206672,71761.734
T1206673,44949.895
T1206674,39424.01
T1206675,43313.777
T1206676,36966.293
T1206677,27872.49
T1206678,34414.523
T1206679,46644.258
T1206680,46292.37
T1206681,33321.21
T1206682,40568.797
T1206683,27872.49
T1206684,29301.29
T1206685,33488.8
T1206686,58997.055
T1206687,36966.293
T1206688,39294.965
T1206689,55137.59
T1206690,59842.85
T1206691,47105.797
T1206692,75741.93
T1206693,31969.568
T1206694,46644.258
T1206695,44577.48
T1206696,71761.734
T1206697,59537.21
T1206698,34770.793
T1206699,18821.01
T1206700,53119.645
T1206701,75741.93
T1206702,44577.48
T1206703,39294.965
T1206704,27617.152
T1206705,53119.645
T1206706,69366.47
T1206707,58997.055
T1206708,21629.074
T1206709,40739.332
T1206710,33719.805
T1206711,27872.49
T1206712,55137.59
T1206713,49980.055
T1206714,28021.76
T1206715,44519.258
T1206716,60522.504
T1206717,44391.027
T1206718,35589.047
T1206719,44391.027
T1206720,75741.93
T1206721,36187.76
T1206722,34191.164
T1206723,40739.332
T1206724,39651.5
T1206725,35345.594
T1206726,40568.797
T1206727,71761.734
T1206728,45473.785
T1206729,56954.41
T1206730,54928.258
T1206731,75741.93
T1206732,44519.258
T1206733,59537.21
T1206734,43143.812
T1206735,36966.293
T1206736,44577.48
T1206737,75741.93
T1206738,53119.645
T1206739,43143.812
T1206740,75741.93
T1206741,36966.293
T1206742,49980.055
T1206743,46644.258
T1206744,34191.164
T1206745,43143.812
T1206746,25667.453
T1206747,28021.76
T1206748,46644.258
T1206749,27872.49
T1206750,46644.258
T1206751,36678.15
T1206752,31969.568
T1206753,29426.443
T1206754,75741.93
T1206755,44519.258
T1206756,50845.01
T1206757,58495.305
T1206758,49980.055
T1206759,54928.258
T1206760,36966.293
T1206761,39294.965
T1206762,56954.41
T1206763,44519.258
T1206764,29426.443
T1206765,44577.48
T1206766,40568.797
T1206767,34770.793
T1206768,58495.305
T1206769,34770.793
T1206770,75741.93
T1206771,44519.258
T1206772,44577.48
T1206773,58495.305
T1206774,69366.47
T1206775,44577.48
T1206776,58495.305
T1206777,40568.797
T1206778,18821.01
T1206779,34770.793
T1206780,69366.47
T1206781,59489.113
T1206782,46644.258
T1206783,69453.84
T1206784,32287.281
T1206785,59537.21
T1206786,45636.562
T1206787,49980.055
T1206788,58495.305
T1206789,40739.332
T1206790,44577.48
T1206791,56954.41
T1206792,33488.8
T1206793,32287.281
T1206794,34191.164
T1206795,34414.523
T1206796,44577.48
T1206797,53183.96
T1206798,44519.258
T1206799,44519.258
T1206800,43143.812
T1206801,20051.148
T1206802,59842.85
T1206803,35345.594
T1206804,27617.152
T1206805,34770.793
T1206806,44519.258
T1206807,44519.258
T1206808,33719.805
T1206809,58495.305
T1206810,75741.93
T1206811,75741.93
T1206812,59537.21
T1206813,46644.258
T1206814,53077.45
T1206815,30501.656
T1206816,59537.21
T1206817,60522.504
T1206818,37946.17
T1206819,46644.258
T1206820,40568.797
T1206821,69366.47
T1206822,40739.332
T1206823,43143.812
T1206824,59537.21
T1206825,37383.867
T1206826,37290.383
T1206827,40739.332
T1206828,50845.01
T1206829,44577.48
T1206830,40739.332
T1206831,54928.258
T1206832,75741.93
T1206833,75741.93
T1206834,59537.21
T1206835,44519.258
T1206836,46644.258
T1206837,43143.812
T1206838,40568.797
T1206839,44577.48
T1206840,69366.47
T1206841,59537.21
T1206842,39651.5
T1206843,28021.76
T1206844,25239.96
T1206845,44519.258
T1206846,56936.324
T1206847,46644.258
T1206848,44036.973
T1206849,35548.92
T1206850,44577.48
T1206851,25667.453
T1206852,36187.76
T1206853,53183.96
T1206854,53077.45
T1206855,32287.281
T1206856,37383.867
T1206857,35589.047
T1206858,58997.055
T1206859,44391.027
T1206860,44408.273
T1206861,46644.258
T1206862,34770.793
T1206863,29462.072
T1206864,49980.055
T1206865,43143.812
T1206866,34690.83
T1206867,37946.17
T1206868,28253.648
T1206869,43143.812
T1206870,46644.258
T1206871,25239.96
T1206872,34191.164
T1206873,69366.47
T1206874,64751.26
T1206875,18821.01
T1206876,59537.21
T1206877,31969.568
T1206878,28253.648
T1206879,46644.258
T1206880,27195.28
T1206881,44519.258
T1206882,58495.305
T1206883,18821.01
T1206884,44519.258
T1206885,46644.258
T1206886,46644.258
T1206887,34191.164
T1206888,54479.67
T1206889,69453.84
T1206890,59537.21
T1206891,34191.164
T1206892,53077.45
T1206893,40568.797
T1206894,31969.568
T1206895,43143.812
T1206896,21629.074
T1206897,32287.281
T1206898,64751.26
T1206899,46644.258
T1206900,39294.965
T1206901,32287.281
T1206902,46644.258
T1206903,44519.258
T1206904,55137.59
T1206905,44391.027
T1206906,28253.648
T1206907,46644.258
T1206908,69366.47
T1206909,69453.84
T1206910,59537.21
T1206911,59842.85
T1206912,44391.027
T1206913,69453.84
T1206914,58997.055
T1206915,53119.645
T1206916,37946.17
T1206917,44519.258
T1206918,44577.48
T1206919,59537.21
T1206920,29228.836
T1206921,46644.258
T1206922,43143.812
T1206923,49980.055
T1206924,39078.18
T1206925,44519.258
T1206926,75741.93
T1206927,44519.258
T1206928,41330.45
T1206929,46644.258
T1206930,44391.027
T1206931,44577.48
T1206932,34883.406
T1206933,39078.18
T1206934,69453.84
T1206935,28021.76
T1206936,46644.258
T1206937,60522.504
T1206938,39651.5
T1206939,53077.45
T1206940,49980.055
T1206941,44519.258
T1206942,43143.812
T1206943,44519.258
T1206944,43143.812
T1206945,44408.273
T1206946,69366.47
T1206947,43143.812
T1206948,49980.055
T1206949,75741.93
T1206950,59537.21
T1206951,43143.812
T1206952,29301.29
T1206953,75741.93
T1206954,32287.281
T1206955,35548.92
T1206956,44519.258
T1206957,32287.281
T1206958,44519.258
T1206959,44577.48
T1206960,46644.258
T1206961,44519.258
T1206962,69366.47
T1206963,28021.76
T1206964,69366.47
T1206965,27617.152
T1206966,18821.01
T1206967,36966.293
T1206968,32287.281
T1206969,44577.48
T1206970,43143.812
T1206971,34690.83
T1206972,69366.47
T1206973,39936.195
T1206974,44408.273
T1206975,40568.797
T1206976,40739.332
T1206977,53183.96
T1206978,75741.93
T1206979,58495.305
T1206980,53119.645
T1206981,18821.01
T1206982,29228.836
T1206983,44408.273
T1206984,55137.59
T1206985,75741.93
T1206986,55137.59
T1206987,43143.812
T1206988,29301.29
T1206989,49980.055
T1206990,56954.41
T1206991,32287.281
T1206992,75741.93
T1206993,40568.797
T1206994,43143.812
T1206995,40739.332
T1206996,59842.85
T1206997,34191.164
T1206998,75741.93
T1206999,35345.594
T1207000,53119.645
T1207001,75741.93
T1207002,28021.76
T1207003,34770.793
T1207004,75741.93
T1207005,46644.258
T1207006,44577.48
T1207007,27872.49
T1207008,44577.48
T1207009,34414.523
T1207010,46644.258
T1207011,58997.055
T1207012,31969.568
T1207013,43143.812
T1207014,35589.047
T1207015,58495.305
T1207016,60522.504
T1207017,18821.01
T1207018,75741.93
T1207019,34191.164
T1207020,75741.93
T1207021,69366.47
T1207022,69366.47
T1207023,58495.305
T1207024,44391.027
T1207025,69366.47
T1207026,54928.258
T1207027,25667.453
T1207028,43143.812
T1207029,39651.5
T1207030,36187.76
T1207031,53183.96
T1207032,64751.26
T1207033,45473.785
T1207034,75741.93
T1207035,34770.793
T1207036,44519.258
T1207037,35345.594
T1207038,49980.055
T1207039,43143.812
T1207040,46644.258
T1207041,40739.332
T1207042,37383.867
T1207043,44519.258
T1207044,69453.84
T1207045,45473.785
T1207046,40739.332
T1207047,59537.21
T1207048,49980.055
T1207049,60522.504
T1207050,49980.055
T1207051,27872.49
T1207052,59537.21
T1207053,69366.47
T1207054,43313.777
T1207055,34191.164
T1207056,43143.812
T1207057,37946.17
T1207058,46644.258
T1207059,25239.96
T1207060,64751.26
T1207061,69453.84
T1207062,44391.027
T1207063,69453.84
T1207064,53119.645
T1207065,44519.258
T1207066,36966.293
T1207067,49980.055
T1207068,43143.812
T1207069,31969.568
T1207070,39294.965
T1207071,36678.15
T1207072,46644.258
T1207073,46644.258
T1207074,44519.258
T1207075,36678.15
T1207076,71761.734
T1207077,46644.258
T1207078,34883.406
T1207079,33488.8
T1207080,49980.055
T1207081,43143.812
T1207082,36966.293
T1207083,59537.21
T1207084,44391.027
T1207085,36187.76
T1207086,40568.797
T1207087,32287.281
T1207088,44519.258
T1207089,44577.48
T1207090,44577.48
T1207091,29462.072
T1207092,43143.812
T1207093,35589.047
T1207094,28253.648
T1207095,34191.164
T1207096,44577.48
T1207097,44391.027
T1207098,43143.812
T1207099,75741.93
T1207100,59537.21
T1207101,33321.21
T1207102,44519.258
T1207103,39294.965
T1207104,39078.18
T1207105,35548.92
T1207106,40568.797
T1207107,60522.504
T1207108,46644.258
T1207109,27872.49
T1207110,37383.867
T1207111,36678.15
T1207112,55137.59
T1207113,46644.258
T1207114,44577.48
T1207115,32287.281
T1207116,21629.074
T1207117,44519.258
T1207118,40568.797
T1207119,54479.67
T1207120,46644.258
T1207121,23025.732
T1207122,34770.793
T1207123,27195.28
T1207124,46644.258
T1207125,28253.648
T1207126,54928.258
T1207127,59537.21
T1207128,69366.47
T1207129,43143.812
T1207130,75741.93
T1207131,33719.805
T1207132,71761.734
T1207133,58495.305
T1207134,44949.895
T1207135,54928.258
T1207136,75741.93
T1207137,59537.21
T1207138,46644.258
T1207139,45636.562
T1207140,44391.027
T1207141,39651.5
T1207142,40739.332
T1207143,28021.76
T1207144,37290.383
T1207145,34191.164
T1207146,58495.305
T1207147,44519.258
T1207148,59537.21
T1207149,44577.48
T1207150,37946.17
T1207151,59537.21
T1207152,54928.258
T1207153,34191.164
T1207154,43143.812
T1207155,34414.523
T1207156,33488.8
T1207157,44519.258
T1207158,29301.29
T1207159,44519.258
T1207160,20051.148
T1207161,40739.332
T1207162,39294.965
T1207163,35345.594
T1207164,31969.568
T1207165,56954.41
T1207166,59489.113
